@RELATION allchange-metrics

@ATTRIBUTE numberOfVersionsUntil  NUMERIC
@ATTRIBUTE numberOfFixesUntil   NUMERIC
@ATTRIBUTE numberOfRefactoringsUntil  NUMERIC
@ATTRIBUTE umberOfAuthorsUntil   NUMERIC
@ATTRIBUTE linesAddedUntil   NUMERIC
@ATTRIBUTE maxLinesAddedUntil   NUMERIC
@ATTRIBUTE avgLinesAddedUntil   NUMERIC
@ATTRIBUTE linesRemovedUntil   NUMERIC
@ATTRIBUTE maxLinesRemovedUntil   NUMERIC
@ATTRIBUTE avgLinesRemovedUntil   NUMERIC
@ATTRIBUTE codeChurnUntil   NUMERIC
@ATTRIBUTE maxCodeChurnUntil   NUMERIC
@ATTRIBUTE avgCodeChurnUntil   NUMERIC
@ATTRIBUTE weightedAgeWithRespectTo   NUMERIC
@ATTRIBUTE ageWithRespectTo   NUMERIC
@ATTRIBUTE bug   {0, 1}

@DATA
19,1,0,6,119.0,37.0,6.26316,177.0,83.0,9.31579,-58.0,3.0,-3.05263,239.143,47.1332,1
17,4,1,5,139.0,27.0,8.17647,41.0,8.0,2.41176,98.0,27.0,5.76471,218.714,66.6906,1
5,0,0,1,188.0,92.0,37.6,3.0,3.0,0.6,185.0,92.0,37.0,125.857,0.737082,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.1429,0,0
26,4,0,3,3032.0,837.0,116.615,2652.0,892.0,102.0,380.0,142.0,14.6154,219.0,44.9991,1
25,5,1,6,195.0,40.0,7.8,212.0,36.0,8.48,-17.0,29.0,-0.68,239.143,23.567,1
36,4,0,3,1590.0,480.0,44.1667,407.0,185.0,11.3056,1183.0,480.0,32.8611,180.0,32.9569,1
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1429,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1429,0,0
21,1,0,2,889.0,302.0,42.3333,91.0,47.0,4.33333,798.0,302.0,38.0,125.857,10.1938,1
12,1,0,6,12,1,1.0,12,1,1.0,0,0,0.0,244.714,95.4643,1
49,9,1,3,2311.0,644.0,47.1633,3683.0,2030.0,75.1633,-1372.0,218.0,-28.0,66.0,35.1323,1
32,4,0,10,424.0,58.0,13.25,238.0,51.0,7.4375,186.0,51.0,5.8125,368.143,168.949,0
2,0,0,2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,23.1429,8.07143,0
2,1,0,1,2,1,1.0,2,1,1.0,0,0,0.0,325.857,39.7857,0
24,4,0,9,999.0,468.0,41.625,251.0,69.0,10.4583,748.0,420.0,31.1667,368.143,314.776,0
7,0,0,4,30.0,20.0,4.28571,19.0,9.0,2.71429,11.0,11.0,1.57143,242.143,32.4762,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
14,2,0,7,134.0,36.0,9.57143,22.0,5.0,1.57143,112.0,33.0,8.0,242.143,50.0437,1
6,1,0,3,349.0,274.0,58.1667,283.0,274.0,47.1667,66.0,38.0,11.0,121.571,103.953,0
10,0,0,4,422.0,324.0,42.2,342.0,324.0,34.2,80.0,49.0,8.0,90.5714,15.8812,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,62.7143,0,0
5,0,0,3,5,1,1.0,5,1,1.0,0,0,0.0,250.143,13.9429,0
6,1,0,4,14.0,6.0,2.33333,13.0,6.0,2.16667,1.0,2.0,0.166667,180.143,57.3265,0
3,1,0,2,3,1,1.0,3,1,1.0,0,0,0.0,307.429,40.4286,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4,0,11,291.0,39.0,8.08333,297.0,51.0,8.25,-6.0,39.0,-0.166667,368.143,164.852,0
2,0,0,1,2,1,1.0,2,1,1.0,0,0,0.0,179.286,15.2143,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,219.286,0,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,30.8571,0,1
3,0,0,2,76.0,42.0,25.3333,45.0,42.0,15.0,31.0,31.0,10.3333,90.5714,10.3929,0
8,1,0,5,79.0,26.0,9.875,119.0,51.0,14.875,-40.0,1.0,-5.0,368.143,137.492,0
18,3,0,8,322.0,120.0,17.8889,269.0,82.0,14.9444,53.0,38.0,2.94444,368.143,125.349,0
9,1,0,4,83.0,32.0,9.22222,72.0,29.0,8.0,11.0,32.0,1.22222,216.286,70.0826,0
10,0,0,6,84.0,27.0,8.4,107.0,51.0,10.7,-23.0,9.0,-2.3,349.857,198.361,1
4,0,0,3,52.0,48.0,13.0,60.0,48.0,15.0,-8.0,0.0,-2.0,90.5714,11.467,0
3,0,0,3,8.0,6.0,2.66667,7.0,5.0,2.33333,1.0,1.0,0.333333,170.143,73.4286,0
2,0,0,1,17.0,16.0,8.5,2.0,1.0,1.0,15.0,15.0,7.5,136.571,45.042,0
22,3,0,6,241.0,45.0,10.9545,128.0,51.0,5.81818,113.0,45.0,5.13636,368.143,217.232,1
2,0,0,2,2.0,1.0,1.0,4.0,3.0,2.0,-2.0,0,-1.0,53.1429,24.9286,0
7,1,0,2,37.0,16.0,5.28571,26.0,12.0,3.71429,11.0,15.0,1.57143,136.571,35.1892,0
2,0,1,1,3.0,2.0,1.5,11.0,10.0,5.5,-8.0,0,-4.0,11.7143,3.14286,1
3,0,0,3,9.0,8.0,3.0,15.0,13.0,5.0,-6.0,0,-2.0,180.286,154.032,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
11,2,0,7,108.0,26.0,9.81818,22.0,8.0,2.0,86.0,22.0,7.81818,244.714,113.093,0
3,0,0,2,82.0,43.0,27.3333,46.0,43.0,15.3333,36.0,36.0,12.0,90.5714,10.3537,0
1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
3,0,0,3,7.0,6.0,2.33333,8.0,5.0,2.66667,-1.0,1.0,-0.333333,190.0,95.7143,0
9,2,0,2,60.0,29.0,6.66667,4.0,1.0,0.444444,56.0,28.0,6.22222,136.571,69.35,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,20.7143,0,0
3,0,0,2,18.0,16.0,6.0,5.0,3.0,1.66667,13.0,15.0,4.33333,136.0,49.4048,0
3,0,0,2,1.0,1,0.333333,2.0,1.0,0.666667,-1.0,0.0,-0.333333,99.0,0,0
22,4,1,7,413.0,118.0,18.7727,138.0,23.0,6.27273,275.0,113.0,12.5,177.857,87.8565,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,34.2857,0,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,20.7143,0,0
4,1,0,2,13.0,6.0,3.25,9.0,5.0,2.25,4.0,4.0,1.0,110.143,13.7802,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0,7,69.0,17.0,5.75,67.0,51.0,5.58333,2.0,17.0,0.166667,368.143,208.59,0
9,2,0,6,59.0,16.0,6.55556,61.0,51.0,6.77778,-2.0,14.0,-0.222222,262.857,104.37,0
95,19,2,13,1990.0,132.0,20.9474,1099.0,202.0,11.5684,891.0,98.0,9.37895,368.143,207.691,1
2,0,0,2,2,1,1.0,2,1,1.0,0,0,0.0,245.286,25.0714,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,170.143,0,0
3,0,0,3,20.0,16.0,6.66667,18.0,16.0,6.0,2.0,2.0,0.666667,82.1429,68.0,1
4,0,1,2,80.0,59.0,20.0,15.0,11.0,3.75,65.0,48.0,16.25,49.0,16.5536,0
3,0,0,2,45.0,43.0,15.0,45.0,43.0,15.0,0.0,0.0,0.0,90.5714,10.9968,0
3,0,0,2,92.0,85.0,30.6667,344.0,258.0,114.667,-252.0,0.0,-84.0,90.5714,11.0512,0
2,0,0,2,16.0,15.0,8.0,44.0,43.0,22.0,-28.0,0,-14.0,14.0,6.5625,0
2,0,0,2,56.0,55.0,28.0,13.0,12.0,6.5,43.0,43.0,21.5,264.857,257.041,0
20,1,0,8,184.0,50.0,9.2,165.0,51.0,8.25,19.0,25.0,0.95,366.857,165.044,1
2,0,1,1,61.0,60.0,30.5,41.0,40.0,20.5,20.0,20.0,10.0,11.7143,2.52927,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,20.7143,0,0
1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
11,1,0,8,78.0,28.0,7.09091,88.0,51.0,8.0,-10.0,27.0,-0.909091,368.143,237.31,1
6,0,0,3,64.0,38.0,10.6667,10.0,5.0,1.66667,54.0,38.0,9.0,136.571,36.9531,0
3,0,0,2,18.0,16.0,6.0,5.0,3.0,1.66667,13.0,15.0,4.33333,136.571,49.9444,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,28.0,0,0
5,1,0,5,13.0,6.0,2.6,12.0,5.0,2.4,1.0,1.0,0.2,202.143,59.011,0
10,1,0,7,39.0,13.0,3.9,75.0,51.0,7.5,-36.0,3.0,-3.6,368.143,182.044,0
81,15,1,10,1262.0,128.0,15.5802,890.0,108.0,10.9877,372.0,51.0,4.59259,368.143,204.577,1
2,1,0,1,2,1,1.0,2,1,1.0,0,0,0.0,325.857,39.7857,0
3,0,0,1,25.0,16.0,8.33333,22.0,20.0,7.33333,3.0,15.0,1.0,136.571,30.8114,0
4,0,0,2,122.0,119.0,30.5,60.0,57.0,15.0,62.0,62.0,15.5,29.8571,15.2482,1
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
2,0,0,1,15.0,14.0,7.5,6.0,5.0,3.0,9.0,9.0,4.5,3.42857,0.266667,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,10.0,5.0,2.5,7.0,3.0,1.75,3.0,3.0,0.75,55.1429,12.7143,0
4,0,0,3,29.0,13.0,7.25,61.0,51.0,15.25,-32.0,5.0,-8.0,368.143,152.256,0
5,2,0,5,11.0,6.0,2.2,11.0,5.0,2.2,0.0,1.0,0.0,119.286,47.7403,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,35.5714,0,0
3,0,0,1,3,1,1.0,3,1,1.0,0,0,0.0,247.0,24.2381,0
3,0,0,2,3,1,1.0,3,1,1.0,0,0,0.0,200.429,44.8571,0
14,3,0,8,73.0,13.0,5.21429,73.0,51.0,5.21429,0.0,11.0,0.0,368.143,194.02,0
13,2,0,8,338.0,151.0,26.0,174.0,51.0,13.3846,164.0,111.0,12.6154,349.571,231.055,0
3,1,0,2,8.0,6.0,2.66667,8.0,6.0,2.66667,0.0,0.0,0.0,264.857,220.839,0
2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,170.143,60.2449,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,193.286,80.0816,0
1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
7,4,0,5,49.0,25.0,7.0,67.0,51.0,9.57143,-18.0,18.0,-2.57143,299.286,146.085,0
14,3,0,8,340.0,126.0,24.2857,425.0,310.0,30.3571,-85.0,52.0,-6.07143,241.714,115.235,0
3,1,0,3,42.0,35.0,14.0,16.0,10.0,5.33333,26.0,25.0,8.66667,101.714,79.1939,1
11,1,0,6,142.0,75.0,12.9091,78.0,51.0,7.09091,64.0,68.0,5.81818,368.143,248.907,0
2,0,0,1,2,1,1.0,2,1,1.0,0,0,0.0,151.571,0.857143,0
4,0,0,3,22.0,19.0,5.5,4.0,1.0,1.0,18.0,18.0,4.5,136.571,63.013,0
5,0,0,2,58.0,52.0,11.6,58.0,52.0,11.6,0.0,1.0,0.0,93.7143,14.9483,0
4,1,0,3,8.0,6.0,2.0,12.0,6.0,3.0,-4.0,0.0,-1.0,264.857,220.839,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,80.2857,0,0
14,6,0,6,125.0,34.0,8.92857,100.0,28.0,7.14286,25.0,19.0,1.78571,264.857,56.4354,0
2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,170.143,60.2449,0
9,1,0,3,9,1,1.0,9,1,1.0,0,0,0.0,250.143,19.0794,0
28,5,0,11,694.0,250.0,24.7857,282.0,51.0,10.0714,412.0,204.0,14.7143,368.143,162.464,1
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,234.714,0,0
6,1,0,4,34.0,26.0,5.66667,62.0,49.0,10.3333,-28.0,22.0,-4.66667,241.714,56.9538,0
2,0,0,2,1.0,1,0.5,1.0,1,0.5,0.0,0.0,0.0,99.0,0,0
4,0,0,3,69.0,60.0,17.25,62.0,60.0,15.5,7.0,4.0,1.75,90.5714,10.8944,0
3,0,0,1,116.0,114.0,38.6667,116.0,114.0,38.6667,0.0,0.0,0.0,70.8571,49.8498,0
3,0,0,3,4.0,3.0,1.33333,4.0,2.0,1.33333,0.0,1.0,0.0,180.286,131.893,0
2,0,0,1,17.0,16.0,8.5,2.0,1.0,1.0,15.0,15.0,7.5,136.571,45.042,0
5,2,0,2,172.0,165.0,34.4,56.0,49.0,11.2,116.0,116.0,23.2,70.1429,27.4377,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,63.2857,0,0
2,0,0,2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,43.7143,18.3571,0
8,1,0,6,64.0,22.0,8.0,45.0,20.0,5.625,19.0,16.0,2.375,244.714,78.933,0
15,2,0,6,498.0,201.0,33.2,366.0,177.0,24.4,132.0,106.0,8.8,368.143,161.324,0
2,0,0,1,3.0,2.0,1.5,3.0,2.0,1.5,0.0,0.0,0.0,70.1429,18.0952,0
10,1,0,3,56.0,43.0,5.6,51.0,26.0,5.1,5.0,31.0,0.5,80.0,9.34694,0
5,0,0,5,70.0,43.0,14.0,18.0,8.0,3.6,52.0,36.0,10.4,190.0,146.902,0
4,0,0,4,31.0,13.0,7.75,68.0,51.0,17.0,-37.0,1.0,-9.25,349.571,143.184,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,63.2857,0,0
3,0,0,3,7.0,6.0,2.33333,6.0,5.0,2.0,1.0,1.0,0.333333,186.571,74.3265,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,63.2857,0,0
12,3,0,5,145.0,52.0,12.0833,52.0,13.0,4.33333,93.0,48.0,7.75,211.857,132.914,0
25,3,1,11,398.0,110.0,15.92,238.0,51.0,9.52,160.0,77.0,6.4,368.143,198.416,1
26,1,0,9,334.0,89.0,12.8462,221.0,51.0,8.5,113.0,54.0,4.34615,368.143,251.482,1
2,0,0,2,2.0,1.0,1.0,4.0,3.0,2.0,-2.0,0,-1.0,187.0,91.8571,0
12,3,0,4,430.0,295.0,35.8333,348.0,295.0,29.0,82.0,25.0,6.83333,90.5714,18.2093,0
1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,35.5714,0,0
2,0,0,2,2,1,1.0,2,1,1.0,0,0,0.0,250.143,2.14286,0
4,0,0,4,9.0,6.0,2.25,9.0,5.0,2.25,0.0,1.0,0.0,143.857,52.7143,0
4,0,0,2,4,1,1.0,4,1,1.0,0,0,0.0,196.714,0.75,0
6,0,0,3,6,1,1.0,6,1,1.0,0,0,0.0,308.0,69.1667,0
8,1,0,1,72.0,19.0,9.0,24.0,13.0,3.0,48.0,18.0,6.0,55.1429,15.2698,0
11,3,0,5,352.0,128.0,32.0,192.0,128.0,17.4545,160.0,58.0,14.5455,151.143,74.1039,0
5,0,0,4,128.0,100.0,25.6,125.0,100.0,25.0,3.0,3.0,0.6,148.571,46.856,0
5,1,0,3,95.0,85.0,19.0,71.0,62.0,14.2,24.0,23.0,4.8,193.286,88.7594,0
9,3,0,2,213.0,119.0,23.6667,194.0,92.0,21.5556,19.0,27.0,2.11111,103.286,12.9215,0
3,1,0,2,7.0,6.0,2.33333,19.0,13.0,6.33333,-12.0,1.0,-4.0,170.143,60.2449,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,205.143,0,0
7,1,0,4,63.0,35.0,9.0,18.0,7.0,2.57143,45.0,33.0,6.42857,210.143,89.0612,0
5,0,0,3,18.0,15.0,3.6,9.0,5.0,1.8,9.0,10.0,1.8,121.571,47.5873,0
3,0,0,2,3,1,1.0,3,1,1.0,0,0,0.0,200.429,44.8571,0
3,0,0,2,87.0,83.0,29.0,11.0,7.0,3.66667,76.0,76.0,25.3333,29.8571,15.4795,0
4,1,0,3,97.0,79.0,24.25,88.0,79.0,22.0,9.0,7.0,2.25,121.571,84.5449,0
6,1,0,2,32.0,11.0,5.33333,14.0,5.0,2.33333,18.0,9.0,3.0,110.143,26.9509,0
2,0,0,2,3.0,2.0,1.5,2.0,1.0,1.0,1.0,1.0,0.5,51.0,7.42857,0
2,0,1,1,2.0,1.0,1.0,1.0,1,0.5,1.0,1.0,0.5,11.7143,1.28571,0
4,0,0,3,21.0,16.0,5.25,12.0,6.0,3.0,9.0,12.0,2.25,119.143,44.5442,0
2,0,0,1,16.0,15.0,8.0,2.0,1.0,1.0,14.0,14.0,7.0,80.0,68.4375,0
3,1,0,2,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,264.857,159.143,0
7,1,0,4,50.0,15.0,7.14286,67.0,51.0,9.57143,-17.0,13.0,-2.42857,368.143,151.086,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,62.7143,0,0
4,0,0,4,65.0,46.0,16.25,27.0,18.0,6.75,38.0,38.0,9.5,264.857,227.662,0
1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,170.143,0,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,29.8571,0,0
2,0,0,2,1.0,1,0.5,2.0,1.0,1.0,-1.0,0,-0.5,180.286,0,0
3,0,0,2,1.0,1,0.333333,2.0,1.0,0.666667,-1.0,0.0,-0.333333,99.0,0,0
2,0,0,2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,81.0,9.0,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
3,0,0,3,7.0,5.0,2.33333,7.0,5.0,2.33333,0.0,0.0,0.0,23.1429,15.8775,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,151.571,0,0
46,7,0,10,991.0,136.0,21.5435,684.0,199.0,14.8696,307.0,133.0,6.67391,368.143,189.416,1
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
5,2,0,2,22.0,13.0,4.4,59.0,51.0,11.8,-37.0,1.0,-7.4,349.857,135.565,0
7,1,0,5,46.0,18.0,6.57143,69.0,51.0,9.85714,-23.0,9.0,-3.28571,349.571,154.186,0
2,0,0,1,17.0,16.0,8.5,2.0,1.0,1.0,15.0,15.0,7.5,136.571,45.042,0
1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
6,0,0,4,48.0,17.0,8.0,73.0,51.0,12.1667,-25.0,14.0,-4.16667,368.143,170.17,0
8,2,0,4,98.0,52.0,12.25,78.0,47.0,9.75,20.0,17.0,2.5,136.571,56.8426,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
4,0,0,3,9.0,6.0,2.25,9.0,5.0,2.25,0.0,1.0,0.0,211.286,74.3492,0
8,3,0,5,159.0,128.0,19.875,44.0,16.0,5.5,115.0,116.0,14.375,210.143,10.2749,1
2,0,0,2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,29.8571,7.64286,1
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,195.143,0,0
2,0,0,1,17.0,16.0,8.5,2.0,1.0,1.0,15.0,15.0,7.5,132.286,41.0084,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,62.7143,0,0
2,0,0,1,4.0,3.0,2.0,3.0,2.0,1.5,1.0,1.0,0.5,63.0,1.60714,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,85.0,0,0
9,2,0,6,56.0,13.0,6.22222,73.0,51.0,8.11111,-17.0,11.0,-1.88889,368.143,172.074,0
2,1,0,1,40.0,39.0,20.0,2.0,1.0,1.0,38.0,38.0,19.0,34.1429,4.875,1
5,0,0,4,121.0,107.0,24.2,164.0,107.0,32.8,-43.0,0.0,-8.6,90.5714,11.3022,0
7,0,0,4,50.0,23.0,7.14286,48.0,27.0,6.85714,2.0,15.0,0.285714,136.571,30.3743,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,0,6,20.0,10.0,3.33333,23.0,13.0,3.83333,-3.0,1.0,-0.5,187.0,63.5,0
3,1,0,1,3,1,1.0,3,1,1.0,0,0,0.0,325.857,53.2381,0
13,2,0,7,278.0,119.0,21.3846,228.0,118.0,17.5385,50.0,72.0,3.84615,368.143,80.5118,0
2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,170.143,60.2449,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,194.286,0,0
1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
4,0,0,2,4,1,1.0,4,1,1.0,0,0,0.0,316.286,26.1071,0
4,0,0,3,83.0,63.0,20.75,66.0,63.0,16.5,17.0,17.0,4.25,90.5714,13.0981,0
6,0,0,5,66.0,52.0,11.0,17.0,5.0,2.83333,49.0,47.0,8.16667,173.857,76.8528,0
2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,43.7143,31.4694,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,35.5714,0,0
2,0,1,1,8.0,7.0,4.0,8.0,7.0,4.0,0.0,0.0,0.0,30.0,16.0,0
22,3,0,7,230.0,106.0,10.4545,133.0,28.0,6.04545,97.0,79.0,4.40909,174.286,66.6702,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
4,0,0,2,4,1,1.0,4,1,1.0,0,0,0.0,302.714,36.6071,0
13,2,0,6,175.0,89.0,13.4615,30.0,8.0,2.30769,145.0,83.0,11.1538,173.857,98.0906,0
3,0,0,3,11.0,6.0,3.66667,10.0,5.0,3.33333,1.0,1.0,0.333333,123.857,31.013,0
2,0,0,1,2,1,1.0,2,1,1.0,0,0,0.0,247.0,26.4286,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
9,2,0,5,187.0,158.0,20.7778,175.0,158.0,19.4444,12.0,6.0,1.33333,151.143,23.3155,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,46.8571,0,0
12,7,0,5,12,1,1.0,12,1,1.0,0,0,0.0,367.143,78.2381,0
35,7,1,9,711.0,203.0,20.3143,771.0,433.0,22.0286,-60.0,196.0,-1.71429,241.857,126.647,1
2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,170.143,60.2449,0
6,1,0,3,25.0,16.0,4.16667,149.0,138.0,24.8333,-124.0,13.0,-20.6667,151.143,111.337,0
4,0,0,2,24.0,17.0,6.0,6.0,4.0,1.5,18.0,17.0,4.5,44.8571,37.256,0
2,0,0,1,6.0,5.0,3.0,1.0,1,0.5,5.0,5.0,2.5,19.7143,0.119048,0
7,1,0,3,101.0,30.0,14.4286,22.0,16.0,3.14286,79.0,30.0,11.2857,136.571,98.8543,0
6,0,0,4,88.0,29.0,14.6667,15.0,7.0,2.5,73.0,27.0,12.1667,211.857,126.529,0
3,0,0,3,10.0,6.0,3.33333,12.0,6.0,4.0,-2.0,1.0,-0.666667,211.857,68.2286,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,1,7,1,1.0,7,1,1.0,0,0,0.0,187.286,0.979592,0
6,0,0,4,49.0,23.0,8.16667,65.0,51.0,10.8333,-16.0,23.0,-2.66667,368.143,132.746,0
4,3,0,2,33.0,19.0,8.25,15.0,7.0,3.75,18.0,12.0,4.5,83.4286,15.0433,0
6,0,0,2,551.0,268.0,91.8333,604.0,276.0,100.667,-53.0,0.0,-8.83333,39.7143,1.63158,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,35.5714,0,0
4,0,0,3,20.0,13.0,5.0,59.0,51.0,14.75,-39.0,1.0,-9.75,308.857,109.871,0
1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
3,0,0,2,10.0,9.0,3.33333,14.0,12.0,4.66667,-4.0,0,-1.33333,82.1429,67.6286,1
28,4,0,9,387.0,166.0,13.8214,210.0,51.0,7.5,177.0,161.0,6.32143,368.143,140.47,1
3,0,0,3,9.0,6.0,3.0,14.0,8.0,4.66667,-5.0,1.0,-1.66667,170.143,51.0794,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,20.7143,0,0
1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
2,0,0,1,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,70.1429,13.5714,0
2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,170.143,60.2449,0
2,0,0,2,24.0,23.0,12.0,3.0,2.0,1.5,21.0,21.0,10.5,64.0,27.244,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,17.0,13.0,5.66667,7.0,5.0,2.33333,10.0,8.0,3.33333,55.1429,3.59664,0
2,0,1,1,23.0,22.0,11.5,2.0,1.0,1.0,21.0,21.0,10.5,11.7143,4.50932,0
3,0,0,3,7.0,6.0,2.33333,8.0,5.0,2.66667,-1.0,1.0,-0.333333,170.143,60.2449,0
10,1,0,1,162.0,56.0,16.2,36.0,17.0,3.6,126.0,48.0,12.6,55.1429,11.0441,0
6,0,0,6,53.0,35.0,8.83333,42.0,28.0,7.0,11.0,7.0,1.83333,164.857,132.941,0
8,0,0,6,94.0,24.0,11.75,14.0,7.0,1.75,80.0,19.0,10.0,244.714,117.313,0
4,0,0,2,15.0,6.0,3.75,11.0,5.0,2.75,4.0,4.0,1.0,211.0,45.5429,0
5,1,0,4,115.0,84.0,23.0,95.0,84.0,19.0,20.0,16.0,4.0,90.5714,12.1255,0
27,7,0,8,731.0,179.0,27.0741,353.0,86.0,13.0741,378.0,119.0,14.0,241.714,144.604,0
3,0,0,2,163.0,118.0,54.3333,45.0,44.0,15.0,118.0,118.0,39.3333,90.5714,9.97546,0
13,0,0,6,96.0,23.0,7.38462,94.0,51.0,7.23077,2.0,23.0,0.153846,325.0,137.792,0
3,0,0,3,6.0,4.0,2.0,6.0,3.0,2.0,0.0,2.0,0.0,187.0,152.333,0
16,4,0,1,244.0,70.0,15.25,153.0,27.0,9.5625,91.0,44.0,5.6875,55.1429,11.1259,1
3,1,0,2,73.0,59.0,24.3333,66.0,59.0,22.0,7.0,7.0,2.33333,121.571,81.9765,0
1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,216.286,0,0
3,0,0,1,24.0,16.0,8.0,10.0,8.0,3.33333,14.0,15.0,4.66667,136.571,32.0714,0
51,6,0,11,1172.0,174.0,22.9804,637.0,75.0,12.4902,535.0,107.0,10.4902,368.143,235.447,1
