@RELATION change_classic_combined

@ATTRIBUTE numberOfVersionsUntil  NUMERIC
@ATTRIBUTE numberOfFixesUntil   NUMERIC
@ATTRIBUTE numberOfRefactoringsUntil  NUMERIC
@ATTRIBUTE umberOfAuthorsUntil   NUMERIC
@ATTRIBUTE linesAddedUntil   NUMERIC
@ATTRIBUTE maxLinesAddedUntil   NUMERIC
@ATTRIBUTE avgLinesAddedUntil   NUMERIC
@ATTRIBUTE linesRemovedUntil   NUMERIC
@ATTRIBUTE maxLinesRemovedUntil   NUMERIC
@ATTRIBUTE avgLinesRemovedUntil   NUMERIC
@ATTRIBUTE codeChurnUntil   NUMERIC
@ATTRIBUTE maxCodeChurnUntil   NUMERIC
@ATTRIBUTE avgCodeChurnUntil   NUMERIC
@ATTRIBUTE weightedAgeWithRespectTo   NUMERIC
@ATTRIBUTE ageWithRespectTo   NUMERIC
@ATTRIBUTE cbo  NUMERIC
@ATTRIBUTE dit  NUMERIC
@ATTRIBUTE fanIn  NUMERIC
@ATTRIBUTE fanOut  NUMERIC
@ATTRIBUTE lcom  NUMERIC
@ATTRIBUTE noc  NUMERIC
@ATTRIBUTE numberOfAttributes  NUMERIC
@ATTRIBUTE numberOfAttributesInherited  NUMERIC
@ATTRIBUTE numberOfLinesOfCode  NUMERIC
@ATTRIBUTE numberOfMethods  NUMERIC
@ATTRIBUTE numberOfMethodsInherited  NUMERIC
@ATTRIBUTE numberOfPrivateAttributes  NUMERIC
@ATTRIBUTE numberOfPrivateMethods  NUMERIC
@ATTRIBUTE numberOfPublicAttributes  NUMERIC
@ATTRIBUTE numberOfPublicMethods  NUMERIC
@ATTRIBUTE rfc  NUMERIC
@ATTRIBUTE wmc  NUMERIC
@ATTRIBUTE bug   {0, 1}

@DATA
17, 6, 0, 5, 91, 42, 5.35294, 104, 42, 6.11765, -13, 4, -0.764706, 72.0581, 367, 2, 4, 2, 0, 1, 0, 1, 6, 4, 2, 25, 0, 0, 1, 1, 2, 1, 0
46, 18, 0, 7, 127, 25, 2.76087, 132, 25, 2.86957, -5, 18, -0.108696, 33.0315, 181.429, 4, 1, 0, 4, 0, 0, 0, 0, 73, 1, 0, 0, 0, 0, 1, 25, 3, 0
2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162.429, 2, 1, 0, 2, 3, 0, 2, 0, 29, 3, 0, 0, 0, 2, 1, 15, 8, 0
156, 16, 0, 7, 3080, 677, 19.7436, 2705, 677, 17.3397, 375, 128, 2.40385, 86.1558, 367, 102, 2, 76, 29, 1540, 2, 23, 16, 505, 56, 18, 4, 1, 0, 35, 225, 132, 1
69, 5, 0, 7, 2270, 728, 32.8986, 2019, 728, 29.2609, 251, 98, 3.63768, 56.1678, 367, 16, 2, 11, 5, 666, 0, 9, 28, 485, 37, 30, 0, 1, 9, 24, 169, 131, 0
48, 6, 0, 7, 1148, 464, 23.9167, 1122, 464, 23.375, 26, 49, 0.541667, 82.3712, 367, 16, 1, 3, 14, 210, 0, 9, 0, 354, 21, 8, 0, 18, 9, 3, 163, 112, 0
25, 5, 0, 6, 443, 128, 17.72, 511, 128, 20.44, -68, 3, -2.72, 58.7591, 367, 17, 1, 15, 2, 15, 2, 2, 0, 47, 6, 8, 0, 0, 1, 5, 13, 13, 0
17, 4, 0, 5, 478, 226, 28.1176, 487, 226, 28.6471, -9, 9, -0.529412, 41.4441, 367, 1, 1, 1, 0, 120, 1, 12, 0, 105, 16, 15, 0, 0, 0, 16, 40, 27, 0
112, 11, 0, 7, 1709, 500, 15.2589, 1953, 593, 17.4375, -244, 44, -2.17857, 61.1051, 367, 43, 4, 22, 23, 496, 0, 2, 51, 235, 32, 157, 0, 2, 2, 22, 118, 79, 1
38, 4, 0, 6, 346, 68, 9.10526, 237, 54, 6.23684, 109, 59, 2.86842, 163.814, 324.571, 8, 1, 1, 7, 45, 0, 15, 0, 166, 10, 8, 0, 0, 1, 5, 69, 43, 1
27, 5, 0, 5, 152, 42, 5.62963, 182, 32, 6.74074, -30, 41, -1.11111, 62.4445, 367, 3, 3, 1, 2, 3, 0, 1, 3, 27, 3, 17, 0, 1, 1, 1, 7, 8, 0
459, 40, 0, 10, 16606, 1450, 36.1787, 11374, 1450, 24.78, 5232, 585, 11.3987, 124.65, 367, 110, 1, 70, 61, 7381, 0, 97, 0, 2475, 122, 8, 35, 38, 31, 74, 1026, 489, 1
90, 7, 0, 7, 2398, 590, 26.6444, 2072, 590, 23.0222, 326, 91, 3.62222, 69.7218, 367, 51, 1, 36, 17, 1431, 14, 18, 0, 528, 54, 8, 0, 0, 1, 16, 244, 141, 0
55, 11, 0, 6, 2135, 325, 38.8182, 1973, 325, 35.8727, 162, 84, 2.94545, 56.5857, 367, 15, 2, 4, 11, 91, 0, 6, 45, 286, 14, 4, 0, 0, 0, 12, 120, 89, 0
469, 31, 0, 12, 14901, 2162, 31.7719, 12570, 2162, 26.8017, 2331, 334, 4.97015, 90.5064, 367, 94, 4, 52, 50, 4753, 1, 9, 63, 1607, 98, 177, 2, 11, 0, 76, 664, 344, 1
69, 9, 0, 7, 1470, 235, 21.3043, 1179, 235, 17.087, 291, 62, 4.21739, 131.242, 367, 21, 3, 3, 20, 45, 0, 3, 3, 251, 10, 17, 1, 3, 1, 1, 82, 55, 1
28, 5, 0, 6, 414, 215, 14.7857, 428, 215, 15.2857, -14, 6, -0.5, 45.3585, 367, 5, 2, 2, 3, 36, 2, 8, 0, 82, 9, 15, 0, 0, 0, 6, 22, 22, 0
30, 4, 0, 4, 187, 54, 6.23333, 179, 54, 5.96667, 8, 4, 0.266667, 38.0183, 367, 2, 2, 1, 1, 15, 0, 3, 1, 30, 6, 12, 0, 0, 0, 6, 13, 9, 0
46, 8, 0, 6, 1599, 712, 34.7609, 1693, 825, 36.8043, -94, 80, -2.04348, 40.0115, 367, 9, 3, 2, 8, 406, 0, 4, 8, 368, 29, 41, 0, 0, 1, 23, 114, 85, 0
47, 6, 0, 7, 466, 184, 9.91489, 486, 184, 10.3404, -20, 8, -0.425532, 42.4421, 367, 10, 3, 1, 9, 105, 0, 1, 50, 89, 15, 118, 0, 0, 0, 9, 39, 27, 0
42, 6, 0, 7, 1347, 618, 32.0714, 1432, 637, 34.0952, -85, 5, -2.02381, 35.6825, 367, 15, 4, 2, 14, 741, 0, 4, 50, 328, 39, 176, 0, 0, 0, 13, 195, 85, 0
39, 5, 0, 7, 514, 158, 13.1795, 464, 158, 11.8974, 50, 25, 1.28205, 53.9778, 367, 7, 3, 1, 6, 66, 0, 2, 38, 62, 12, 119, 0, 0, 0, 8, 33, 16, 0
39, 5, 0, 7, 539, 229, 13.8205, 570, 229, 14.6154, -31, 5, -0.794872, 40.7016, 367, 8, 4, 1, 7, 120, 0, 2, 50, 89, 16, 174, 0, 0, 0, 7, 45, 22, 0
37, 4, 0, 6, 706, 351, 19.0811, 739, 351, 19.973, -33, 5, -0.891892, 39.6908, 367, 10, 3, 4, 6, 210, 4, 5, 38, 146, 21, 118, 0, 0, 0, 4, 61, 33, 0
43, 6, 0, 7, 1703, 718, 39.6047, 1711, 718, 39.7907, -8, 44, -0.186047, 41.9631, 367, 13, 4, 2, 11, 780, 0, 13, 50, 404, 40, 189, 0, 0, 0, 23, 162, 104, 0
38, 6, 0, 7, 1976, 971, 52, 2022, 971, 53.2105, -46, 10, -1.21053, 35.1962, 367, 21, 2, 11, 11, 1378, 4, 24, 7, 482, 53, 35, 0, 1, 0, 21, 194, 125, 0
34, 6, 0, 7, 370, 141, 10.8824, 366, 141, 10.7647, 4, 5, 0.117647, 42.3432, 367, 6, 3, 1, 5, 36, 0, 0, 38, 50, 9, 116, 0, 0, 0, 5, 28, 12, 0
58, 11, 0, 7, 1851, 721, 31.9138, 1730, 721, 29.8276, 121, 77, 2.08621, 49.3741, 367, 14, 4, 4, 11, 703, 0, 14, 50, 419, 38, 185, 0, 0, 0, 20, 162, 94, 0
17, 4, 0, 6, 111, 54, 6.52941, 105, 54, 6.17647, 6, 6, 0.352941, 65.4633, 367, 3, 1, 2, 1, 3, 0, 1, 0, 13, 3, 8, 0, 0, 0, 2, 4, 4, 0
65, 7, 0, 7, 643, 217, 9.89231, 787, 324, 12.1077, -144, 13, -2.21538, 60.7758, 367, 14, 3, 1, 13, 153, 0, 0, 8, 104, 18, 46, 0, 0, 0, 15, 65, 21, 0
35, 4, 0, 8, 219, 110, 6.25714, 49, 7, 1.4, 170, 106, 4.85714, 141.279, 243.857, 20, 4, 5, 15, 300, 0, 7, 52, 222, 25, 129, 0, 3, 7, 16, 78, 55, 1
15, 4, 0, 5, 121, 69, 8.06667, 119, 69, 7.93333, 2, 6, 0.133333, 68.9906, 367, 1, 1, 1, 0, 3, 0, 1, 0, 11, 3, 8, 0, 0, 0, 3, 3, 3, 0
60, 4, 0, 7, 864, 247, 14.4, 586, 247, 9.76667, 278, 48, 4.63333, 100.701, 367, 33, 4, 11, 23, 190, 2, 0, 52, 312, 20, 141, 0, 0, 0, 14, 150, 94, 0
22, 4, 0, 6, 282, 92, 12.8182, 305, 92, 13.8636, -23, 4, -1.04545, 48.0942, 367, 8, 3, 8, 0, 15, 3, 3, 4, 18, 6, 19, 0, 0, 0, 3, 6, 6, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33.8571, 3, 1, 0, 3, 10, 0, 3, 14, 26, 5, 11, 0, 0, 3, 5, 8, 13, 0
24, 5, 0, 7, 65, 11, 2.70833, 65, 8, 2.70833, 0, 6, 0, 89.8725, 321.143, 10, 1, 1, 9, 28, 0, 1, 0, 157, 8, 8, 0, 0, 1, 1, 57, 33, 0
28, 4, 0, 5, 105, 45, 3.75, 103, 45, 3.67857, 2, 6, 0.0714286, 59.0014, 367, 1, 4, 1, 0, 3, 1, 0, 34, 9, 3, 84, 0, 0, 0, 1, 3, 3, 0
21, 4, 0, 5, 293, 73, 13.9524, 151, 38, 7.19048, 142, 46, 6.7619, 34.8649, 281.143, 14, 3, 1, 13, 21, 0, 0, 22, 231, 7, 68, 0, 1, 0, 1, 74, 53, 0
28, 4, 0, 5, 104, 44, 3.71429, 103, 44, 3.67857, 1, 6, 0.0357143, 59.0316, 367, 1, 4, 1, 0, 3, 1, 0, 37, 9, 3, 85, 0, 0, 0, 1, 3, 3, 0
28, 2, 0, 7, 981, 334, 35.0357, 1039, 334, 37.1071, -58, 12, -2.07143, 59.3, 367, 18, 2, 7, 11, 136, 4, 4, 18, 165, 17, 62, 0, 1, 0, 2, 81, 56, 0
22, 6, 0, 5, 368, 85, 16.7273, 101, 31, 4.59091, 267, 65, 12.1364, 59.2092, 205.857, 24, 5, 11, 13, 45, 4, 1, 52, 178, 10, 161, 0, 1, 0, 5, 82, 34, 0
144, 10, 0, 9, 3524, 763, 24.4722, 2994, 763, 20.7917, 530, 86, 3.68056, 134.697, 367, 29, 1, 6, 25, 171, 0, 13, 12, 691, 19, 8, 1, 5, 3, 7, 244, 181, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.7143, 6, 2, 1, 5, 78, 0, 3, 0, 77, 13, 5, 1, 0, 0, 12, 32, 24, 0
2, 2, 0, 1, 2, 2, 1, 3, 3, 1.5, -1, 0, -0.5, 0, 57.8571, 1, 2, 1, 0, 0, 0, 0, 11, 3, 1, 47, 0, 0, 0, 1, 1, 1, 0
140, 8, 0, 8, 2114, 539, 15.1, 2023, 539, 14.45, 91, 206, 0.65, 72.7247, 367, 38, 3, 27, 16, 595, 6, 0, 35, 327, 35, 83, 0, 0, 0, 19, 177, 92, 0
17, 4, 0, 5, 66, 23, 3.88235, 41, 17, 2.41176, 25, 22, 1.47059, 118.11, 367, 3, 2, 3, 0, 3, 6, 1, 2, 6, 3, 14, 0, 0, 0, 3, 3, 2, 0
52, 4, 0, 6, 909, 426, 17.4808, 936, 426, 18, -27, 7, -0.519231, 50.9054, 367, 8, 2, 4, 4, 171, 2, 3, 7, 233, 19, 40, 0, 0, 0, 14, 60, 44, 0
39, 3, 0, 8, 169, 49, 4.33333, 151, 49, 3.87179, 18, 8, 0.461538, 68.6407, 367, 4, 4, 2, 3, 21, 1, 1, 52, 30, 7, 127, 0, 0, 1, 4, 15, 11, 0
104, 11, 0, 7, 1487, 369, 14.2981, 1299, 369, 12.4904, 188, 39, 1.80769, 86.1225, 367, 30, 4, 6, 25, 528, 1, 3, 64, 356, 33, 162, 0, 1, 1, 25, 179, 103, 0
41, 6, 0, 6, 275, 107, 6.70732, 318, 107, 7.7561, -43, 24, -1.04878, 54.6197, 367, 5, 3, 3, 2, 6, 1, 1, 3, 25, 4, 17, 0, 0, 0, 1, 7, 5, 0
157, 13, 0, 8, 2349, 392, 14.9618, 1852, 392, 11.7962, 497, 295, 3.16561, 94.4644, 367, 47, 4, 27, 27, 903, 2, 3, 59, 554, 43, 160, 0, 1, 0, 27, 273, 134, 1
53, 9, 0, 7, 420, 133, 7.92453, 382, 133, 7.20755, 38, 19, 0.716981, 88.0983, 367, 12, 3, 4, 9, 45, 1, 3, 3, 110, 10, 17, 0, 2, 0, 2, 37, 30, 0
8, 2, 0, 2, 132, 62, 16.5, 104, 50, 13, 28, 12, 3.5, 81.7056, 105, 5, 1, 3, 2, 3, 0, 2, 0, 77, 3, 8, 2, 0, 0, 3, 12, 12, 1
71, 5, 0, 9, 863, 149, 12.1549, 560, 84, 7.88732, 303, 96, 4.26761, 137.885, 278.857, 15, 2, 2, 15, 28, 0, 9, 18, 190, 8, 62, 0, 2, 9, 3, 73, 46, 0
32, 4, 0, 6, 379, 151, 11.8438, 385, 151, 12.0313, -6, 17, -0.1875, 63.5756, 367, 8, 1, 5, 3, 28, 1, 1, 0, 89, 8, 12, 0, 1, 0, 6, 43, 22, 0
31, 3, 0, 6, 185, 83, 5.96774, 190, 83, 6.12903, -5, 6, -0.16129, 51.556, 367, 3, 5, 1, 2, 6, 0, 0, 34, 28, 4, 87, 0, 0, 0, 1, 13, 10, 0
31, 4, 0, 5, 148, 67, 4.77419, 153, 67, 4.93548, -5, 4, -0.16129, 52.1911, 367, 6, 5, 2, 4, 6, 0, 0, 37, 28, 4, 88, 0, 0, 0, 1, 12, 9, 0
6, 2, 0, 3, 26, 7, 4.33333, 16, 5, 2.66667, 10, 6, 1.66667, 23.9945, 175, 3, 8, 3, 1, 10, 0, 1, 69, 23, 5, 243, 1, 0, 0, 4, 8, 6, 0
6, 2, 0, 3, 27, 7, 4.5, 16, 5, 2.66667, 11, 7, 1.83333, 25.328, 175, 3, 8, 3, 1, 10, 0, 1, 73, 23, 5, 267, 1, 0, 0, 4, 8, 6, 0
8, 3, 0, 3, 28, 7, 3.5, 18, 5, 2.25, 10, 6, 1.25, 34.1888, 175, 5, 8, 4, 2, 15, 0, 1, 82, 26, 6, 319, 1, 0, 0, 5, 11, 7, 0
8, 3, 0, 4, 28, 7, 3.5, 18, 5, 2.25, 10, 6, 1.25, 34.148, 175, 3, 7, 3, 1, 10, 1, 1, 69, 23, 5, 229, 1, 0, 0, 4, 9, 6, 0
8, 3, 0, 4, 29, 7, 3.625, 18, 5, 2.25, 11, 7, 1.375, 35.0394, 175, 3, 7, 3, 1, 10, 1, 1, 70, 23, 5, 255, 1, 0, 0, 4, 9, 6, 0
11, 3, 0, 4, 34, 7, 3.09091, 24, 5, 2.18182, 10, 6, 0.909091, 34.1513, 175, 4, 7, 3, 2, 15, 1, 1, 69, 26, 6, 298, 1, 0, 0, 5, 12, 7, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.85714, 1, 2, 1, 0, 1, 2, 0, 5, 0, 2, 19, 0, 0, 0, 2, 2, 0, 0
21, 5, 0, 5, 147, 54, 7, 139, 54, 6.61905, 8, 31, 0.380952, 56.1244, 367, 1, 1, 1, 0, 10, 2, 0, 5, 12, 5, 14, 0, 0, 0, 5, 5, 4, 0
65, 9, 0, 5, 1612, 232, 24.8, 1119, 217, 17.2154, 493, 231, 7.58461, 49.9435, 178.143, 39, 1, 4, 36, 190, 0, 5, 0, 712, 20, 8, 4, 2, 1, 15, 211, 148, 1
56, 7, 0, 7, 1082, 225, 19.3214, 889, 225, 15.875, 193, 109, 3.44643, 50.3331, 367, 19, 2, 1, 18, 55, 0, 10, 17, 240, 11, 19, 6, 3, 2, 6, 109, 48, 0
56, 6, 0, 9, 1654, 573, 29.5357, 2240, 731, 40, -586, 14, -10.4643, 68.7153, 367, 10, 1, 2, 8, 153, 2, 1, 39, 137, 18, 8, 0, 1, 1, 15, 78, 40, 0
33, 3, 0, 7, 160, 35, 4.84848, 114, 18, 3.45455, 46, 17, 1.39394, 54.4366, 282, 3, 2, 1, 2, 3, 0, 4, 8, 79, 3, 19, 0, 0, 4, 3, 19, 11, 0
101, 8, 0, 9, 1134, 223, 11.2277, 1072, 223, 10.6139, 62, 19, 0.613861, 63.2878, 367, 15, 2, 0, 15, 21, 0, 2, 8, 195, 7, 19, 1, 0, 1, 6, 77, 51, 1
90, 14, 0, 8, 3173, 548, 35.2556, 3015, 610, 33.5, 158, 76, 1.75556, 100.157, 367, 16, 2, 1, 15, 171, 0, 10, 52, 707, 19, 25, 10, 16, 0, 3, 221, 191, 0
110, 7, 0, 9, 1350, 176, 12.2727, 1190, 176, 10.8182, 160, 30, 1.45455, 92.3705, 367, 13, 2, 1, 13, 15, 0, 1, 8, 207, 6, 19, 0, 0, 1, 5, 58, 30, 0
65, 4, 0, 8, 608, 158, 9.35385, 566, 158, 8.70769, 42, 15, 0.646154, 63.0609, 350.571, 9, 2, 1, 9, 15, 0, 1, 8, 122, 6, 19, 0, 0, 1, 5, 34, 20, 0
3, 1, 0, 2, 5, 4, 1.66667, 2, 1, 0.666667, 3, 3, 1, 59.0571, 118.857, 1, 4, 1, 0, 6, 0, 3, 413, 31, 4, 67, 0, 0, 3, 1, 4, 5, 0
198, 13, 0, 9, 3617, 488, 18.2677, 3066, 488, 15.4848, 551, 100, 2.78283, 105.595, 367, 46, 2, 15, 38, 741, 0, 11, 47, 644, 39, 32, 6, 9, 5, 28, 285, 172, 1
31, 5, 0, 7, 149, 28, 4.80645, 153, 28, 4.93548, -4, 14, -0.129032, 64.9636, 334.571, 4, 1, 2, 3, 15, 7, 3, 5, 24, 6, 13, 0, 0, 0, 5, 13, 7, 0
14, 2, 0, 6, 51, 12, 3.64286, 26, 11, 1.85714, 25, 11, 1.78571, 75.3782, 216.571, 2, 1, 1, 1, 6, 1, 3, 0, 16, 4, 8, 1, 1, 2, 3, 10, 7, 1
27, 4, 0, 6, 329, 85, 12.1852, 222, 85, 8.22222, 107, 24, 3.96296, 81.0729, 367, 12, 1, 10, 2, 28, 0, 1, 0, 52, 8, 8, 1, 0, 0, 8, 21, 15, 0
41, 5, 0, 8, 172, 20, 4.19512, 155, 32, 3.78049, 17, 8, 0.414634, 87.7741, 326.857, 5, 2, 1, 5, 3, 0, 4, 8, 49, 3, 19, 0, 0, 4, 3, 17, 15, 0
47, 4, 0, 6, 287, 72, 6.10638, 313, 72, 6.65957, -26, 6, -0.553191, 49.0383, 367, 3, 2, 1, 2, 3, 0, 1, 8, 25, 3, 19, 0, 0, 1, 3, 8, 8, 0
21, 4, 0, 5, 65, 16, 3.09524, 77, 21, 3.66667, -12, 1, -0.571429, 36.0571, 288.857, 5, 2, 2, 3, 3, 0, 0, 8, 30, 3, 19, 0, 0, 0, 3, 10, 9, 0
58, 6, 0, 10, 317, 78, 5.46552, 334, 78, 5.75862, -17, 10, -0.293103, 92.6327, 367, 7, 2, 1, 6, 1, 0, 0, 52, 35, 2, 25, 0, 0, 0, 2, 14, 6, 1
63, 5, 0, 9, 926, 258, 14.6984, 829, 302, 13.1587, 97, 35, 1.53968, 97.8383, 367, 8, 1, 1, 7, 465, 0, 5, 39, 235, 31, 30, 0, 5, 5, 26, 82, 67, 0
9, 3, 0, 5, 12, 4, 1.33333, 11, 4, 1.22222, 1, 1, 0.111111, 61.1071, 236, 6, 1, 6, 0, 1, 5, 0, 0, 0, 2, 8, 0, 0, 0, 2, 2, 0, 0
55, 6, 0, 8, 988, 192, 17.9636, 975, 192, 17.7273, 13, 50, 0.236364, 112.65, 367, 12, 1, 1, 11, 10, 0, 3, 0, 145, 5, 8, 0, 2, 3, 3, 62, 43, 1
20, 2, 0, 7, 147, 40, 7.35, 112, 29, 5.6, 35, 14, 1.75, 15.5666, 236, 4, 3, 1, 3, 15, 1, 3, 2, 51, 6, 19, 1, 1, 0, 5, 20, 14, 0
21, 4, 0, 7, 52, 15, 2.47619, 227, 82, 10.8095, -175, 2, -8.33333, 27.4478, 236, 10, 2, 3, 7, 28, 0, 1, 0, 46, 8, 18, 0, 0, 1, 8, 25, 12, 0
90, 7, 0, 9, 2269, 335, 25.2111, 1645, 335, 18.2778, 624, 96, 6.93333, 143.248, 367, 14, 3, 3, 11, 91, 0, 11, 5, 289, 14, 21, 9, 7, 0, 6, 111, 79, 1
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87.1429, 5, 2, 3, 2, 28, 0, 2, 0, 35, 8, 16, 2, 0, 0, 8, 16, 15, 0
47, 7, 0, 9, 502, 140, 10.6809, 300, 140, 6.38298, 202, 71, 4.29787, 154.785, 367, 12, 3, 2, 11, 36, 0, 1, 5, 155, 9, 21, 1, 0, 0, 9, 60, 40, 0
3, 1, 0, 2, 3, 2, 1, 3, 2, 1, 0, 0, 0, 40.6667, 49.8571, 1, 2, 1, 1, 21, 0, 2, 68, 74, 7, 33, 0, 0, 2, 4, 17, 25, 0
50, 6, 0, 8, 574, 115, 11.48, 707, 115, 14.14, -133, 14, -2.66, 119.907, 367, 2, 5, 1, 2, 10, 0, 2, 61, 50, 5, 49, 0, 1, 1, 1, 10, 15, 1
56, 9, 0, 8, 657, 141, 11.7321, 398, 53, 7.10714, 259, 140, 4.625, 147.079, 250, 29, 1, 1, 29, 136, 0, 2, 39, 462, 17, 8, 2, 8, 0, 3, 215, 162, 1
26, 4, 0, 8, 162, 25, 6.23077, 172, 59, 6.61538, -10, 21, -0.384615, 112.474, 291, 6, 2, 1, 5, 45, 0, 5, 0, 72, 10, 18, 0, 0, 5, 8, 39, 22, 0
38, 3, 0, 8, 436, 124, 11.4737, 248, 50, 6.52632, 188, 106, 4.94737, 71.0465, 248.571, 11, 2, 1, 11, 66, 0, 1, 68, 222, 12, 33, 0, 0, 0, 4, 71, 87, 1
55, 4, 0, 7, 792, 127, 14.4, 845, 170, 15.3636, -53, 124, -0.963636, 62.4695, 258.143, 8, 4, 3, 6, 55, 0, 16, 61, 154, 11, 45, 0, 0, 10, 6, 46, 58, 1
30, 8, 0, 7, 231, 120, 7.7, 312, 120, 10.4, -81, 8, -2.7, 53.3006, 343, 2, 6, 2, 0, 0, 0, 2, 74, 7, 1, 56, 0, 0, 0, 1, 2, 1, 1
31, 8, 0, 7, 212, 105, 6.83871, 280, 105, 9.03226, -68, 8, -2.19355, 54.0222, 343, 2, 5, 2, 0, 0, 0, 2, 83, 7, 1, 57, 0, 0, 0, 1, 2, 1, 1
33, 8, 0, 7, 276, 150, 8.36364, 364, 150, 11.0303, -88, 15, -2.66667, 44.9234, 343, 2, 6, 2, 0, 0, 0, 2, 67, 7, 1, 58, 0, 0, 0, 1, 2, 1, 1
68, 6, 0, 9, 503, 47, 7.39706, 439, 56, 6.45588, 64, 40, 0.941176, 55.9912, 248.571, 20, 3, 1, 20, 78, 0, 1, 69, 274, 13, 37, 0, 0, 0, 2, 89, 100, 1
41, 1, 0, 6, 324, 37, 7.90244, 695, 254, 16.9512, -371, 28, -9.04878, 47.142, 258.143, 5, 5, 2, 3, 36, 1, 7, 67, 63, 9, 47, 0, 0, 0, 7, 30, 29, 1
6, 2, 0, 1, 98, 37, 16.3333, 13, 9, 2.16667, 85, 37, 14.1667, 29.0831, 142, 1, 3, 1, 0, 10, 0, 1, 405, 28, 5, 73, 0, 0, 1, 0, 13, 10, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.2857, 3, 3, 3, 0, 1, 4, 1, 2, 6, 2, 36, 0, 0, 1, 2, 2, 2, 1
17, 2, 0, 7, 99, 22, 5.82353, 62, 14, 3.64706, 37, 14, 2.17647, 62.5815, 217, 10, 1, 3, 7, 10, 1, 3, 0, 64, 5, 8, 0, 0, 3, 0, 39, 18, 1
3, 1, 0, 2, 3, 2, 1, 2, 1, 0.666667, 1, 1, 0.333333, 19.1429, 49.8571, 5, 4, 0, 5, 6, 3, 0, 61, 49, 4, 45, 0, 0, 0, 2, 24, 17, 1
32, 7, 0, 7, 237, 33, 7.40625, 190, 41, 5.9375, 47, 28, 1.46875, 81.135, 291, 17, 1, 1, 16, 15, 0, 2, 12, 140, 6, 11, 0, 2, 2, 4, 55, 31, 0
34, 5, 0, 7, 690, 119, 20.2941, 319, 84, 9.38235, 371, 89, 10.9118, 90.7422, 216, 35, 3, 25, 10, 153, 9, 11, 52, 306, 18, 27, 2, 0, 6, 6, 94, 88, 1
29, 4, 0, 8, 172, 63, 5.93103, 146, 75, 5.03448, 26, 7, 0.896552, 22.7566, 243, 4, 3, 1, 4, 28, 0, 0, 69, 65, 8, 37, 0, 1, 0, 2, 21, 27, 1
34, 2, 0, 7, 243, 47, 7.14706, 245, 51, 7.20588, -2, 19, -0.0588235, 26.6238, 243, 12, 5, 1, 11, 3, 0, 1, 67, 43, 3, 47, 0, 0, 1, 2, 25, 11, 0
46, 5, 0, 7, 480, 224, 10.4348, 826, 320, 17.9565, -346, 16, -7.52174, 48.9, 279.571, 20, 1, 13, 7, 36, 0, 8, 0, 149, 9, 8, 2, 0, 6, 6, 54, 37, 0
381, 27, 0, 9, 19905, 1343, 52.2441, 16702, 1343, 43.8373, 3203, 240, 8.40682, 76.8359, 367, 102, 1, 17, 90, 1431, 0, 27, 0, 1531, 54, 9, 2, 4, 24, 19, 572, 419, 1
109, 15, 0, 8, 2519, 442, 23.1101, 1822, 290, 16.7156, 697, 213, 6.3945, 155.613, 367, 14, 2, 1, 13, 2080, 1, 4, 402, 681, 65, 8, 1, 0, 3, 2, 237, 223, 0
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.2857, 6, 2, 0, 6, 21, 0, 16, 0, 142, 7, 11, 7, 2, 9, 3, 23, 39, 0
107, 10, 0, 9, 1707, 139, 15.9533, 863, 70, 8.06542, 844, 119, 7.88785, 94.0384, 248.571, 26, 2, 1, 26, 190, 0, 4, 68, 526, 20, 33, 1, 4, 1, 5, 176, 175, 1
81, 7, 0, 8, 1723, 380, 21.2716, 1509, 182, 18.6296, 214, 322, 2.64198, 120.512, 367, 8, 4, 3, 6, 66, 1, 22, 61, 180, 12, 45, 0, 0, 15, 6, 56, 64, 1
15, 5, 0, 3, 182, 53, 12.1333, 92, 54, 6.13333, 90, 52, 6, 34.5275, 169.571, 6, 4, 1, 5, 15, 0, 4, 61, 146, 6, 45, 0, 0, 3, 3, 34, 46, 1
27, 4, 0, 8, 317, 98, 11.7407, 91, 35, 3.37037, 226, 63, 8.37037, 58.6223, 248.571, 5, 2, 1, 5, 36, 0, 1, 68, 124, 9, 33, 0, 0, 0, 5, 30, 44, 0
60, 3, 0, 7, 986, 170, 16.4333, 1102, 170, 18.3667, -116, 35, -1.93333, 74.1623, 367, 8, 3, 2, 7, 28, 0, 2, 52, 69, 8, 27, 0, 0, 1, 5, 24, 25, 1
7, 4, 0, 4, 9, 4, 1.28571, 9, 4, 1.28571, 0, 0, 0, 67.7302, 248.571, 2, 2, 1, 1, 3, 0, 1, 68, 11, 3, 33, 0, 0, 0, 2, 4, 3, 0
