@RELATION all

@ATTRIBUTE wmc  NUMERIC
@ATTRIBUTE dit   NUMERIC
@ATTRIBUTE noc  NUMERIC
@ATTRIBUTE cbo   NUMERIC
@ATTRIBUTE rfc   NUMERIC
@ATTRIBUTE lcom   NUMERIC
@ATTRIBUTE ca   NUMERIC
@ATTRIBUTE ce   NUMERIC
@ATTRIBUTE npm   NUMERIC
@ATTRIBUTE lcom3   NUMERIC
@ATTRIBUTE loc   NUMERIC
@ATTRIBUTE dam   NUMERIC
@ATTRIBUTE moa   NUMERIC
@ATTRIBUTE mfa   NUMERIC
@ATTRIBUTE cam   NUMERIC
@ATTRIBUTE ic   NUMERIC
@ATTRIBUTE cbm   NUMERIC
@ATTRIBUTE amc   NUMERIC
@ATTRIBUTE max_cc   NUMERIC
@ATTRIBUTE avg_cc   NUMERIC
@ATTRIBUTE bug   {0, 1}

@DATA
7,2,0,2,8,21,0,2,7,1,26,1,0,0.583333333,0.428571429,1,2,2.571428571,1,0.7143,1
2,1,0,5,2,1,5,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
11,2,0,5,21,49,2,3,9,0.933333333,106,0.333333333,0,0.578947368,0.522727273,1,6,8.363636364,2,0.8182,1
10,2,0,5,15,45,2,3,10,1.111111111,59,0.333333333,0,0.272727273,0.32,0,0,4.6,1,0.8,1
15,2,0,6,31,43,1,5,15,0.833333333,229,0.666666667,0,0.575757576,0.333333333,1,5,13.86666667,1,0.9333,0
5,3,0,3,8,10,2,1,4,1.25,26,0,0,0.923076923,0.5,1,2,4,1,0.4,1
28,2,0,8,51,0,3,5,26,0.731481481,237,0.75,3,0.297297297,0.198412698,1,6,7.321428571,3,1.1786,1
13,2,0,13,23,0,10,3,11,0.642857143,271,1,1,0.45,0.256410256,1,2,19.30769231,2,0.9231,0
11,2,0,3,14,33,1,3,11,0.9,66,0.75,0,0.4375,0.327272727,1,2,4.636363636,1,0.8182,1
10,1,0,15,62,15,2,13,6,0.644444444,785,1,0,0,0.172839506,0,0,77,8,2,1
27,2,0,8,47,195,3,5,27,0.875,484,0.833333333,0,0.422222222,0.265432099,1,5,16.48148148,2,1.037,1
23,2,0,9,36,221,5,4,21,0.727272727,350,0.75,0,0.35483871,0.304347826,1,6,14.04347826,7,1.8261,1
14,2,0,12,39,1,8,4,12,0.692307692,243,0.5,0,0.5,0.4,1,6,16.21428571,2,1.2143,1
5,3,0,2,8,10,1,1,4,1.25,26,0,0,0.923076923,0.5,1,2,4,1,0.4,1
3,1,0,1,9,0,1,0,3,0,86,0,0,0,0.5,0,0,26.66666667,1,0.6667,0
13,2,0,7,29,34,2,5,13,0.854166667,179,0.5,0,0.612903226,0.323076923,1,5,12.46153846,1,0.9231,0
13,2,0,5,23,66,2,3,11,0.805555556,140,0.666666667,0,0.523809524,0.5,1,6,9.538461538,2,0.8462,1
9,2,0,4,13,36,2,2,9,1.125,62,0,0,0.3,0.333333333,0,0,5.666666667,1,0.7778,1
12,1,16,46,56,60,25,35,12,1,415,0.25,0,0,0.283333333,0,0,33.25,4,1.1667,1
7,1,0,7,20,9,2,5,7,0.833333333,173,1,5,0,0.571428571,0,0,22.85714286,2,1,1
10,2,0,4,14,45,2,2,10,1.111111111,63,0.333333333,0,0.272727273,0.32,0,0,5,1,0.8,1
11,2,0,5,21,49,2,3,9,0.933333333,107,0.333333333,0,0.578947368,0.522727273,1,6,8.454545455,2,0.8182,1
62,2,0,14,108,1491,5,10,56,0.957965532,1287,0.487179487,0,0.15942029,0.203629032,1,6,19.12903226,6,1.4194,1
4,1,0,3,4,6,3,0,4,2,4,0,0,0,0.75,0,0,0,1,1,0
19,2,0,5,35,109,1,4,17,0.817460317,265,0.857142857,1,0.407407407,0.368421053,1,6,12.57894737,2,0.8947,1
4,1,0,10,49,0,0,10,4,0,492,1,2,0,0.5625,0,0,121,8,2,1
9,2,0,9,17,30,3,7,6,0.75,55,1,1,0.529411765,0.407407407,1,1,5,1,0.8889,0
1,4,0,140,2,0,140,0,1,2,5,0,0,1,1,0,0,4,0,0,0
2,1,0,6,8,1,0,6,2,2,28,0,0,0,0.5,0,0,13,1,0.5,1
7,2,0,3,10,9,2,2,7,0.944444444,69,0.666666667,0,0.583333333,0.428571429,1,2,8.428571429,2,1,1
15,2,0,7,32,43,1,6,15,0.833333333,253,0.666666667,0,0.575757576,0.333333333,1,5,15.46666667,2,1,0
7,1,0,8,21,9,2,6,7,0.833333333,207,1,5,0,0.571428571,0,0,27.71428571,2,1,1
5,3,0,4,13,10,2,2,4,1.25,40,0,0,0.92,0.4,1,1,6.8,1,0.4,0
5,2,0,5,7,6,4,1,5,2,46,0,0,0.769230769,0.7,1,1,8.2,2,1,1
11,2,0,7,21,35,2,5,9,0.8,107,0.5,0,0.55,0.257575758,1,4,8.545454545,2,0.9091,1
9,2,0,5,13,36,2,3,9,1.125,59,0,0,0.3,0.259259259,0,0,5.333333333,1,0.7778,0
16,1,0,20,55,0,9,14,14,0.5,453,1,3,0,0.198863636,0,0,27.0625,6,1.0625,1
10,2,0,6,18,27,2,5,10,0.833333333,104,0.75,0,0.466666667,0.28,1,2,9,1,0.8,1
7,1,0,6,16,9,5,1,3,1.164242424,1460,0.003636364,0,0,0.19047619,0,0,168.2857143,2,1.2857,1
1,1,0,1,2,0,1,0,0,2,6,0,0,0,1,0,0,3,0,0,0
9,2,1,6,32,0,2,4,9,0.125,172,0,0,0.533333333,0.351851852,1,1,18,4,1.1111,1
6,3,0,5,9,15,2,3,5,1.2,31,0,0,0.851851852,0.333333333,0,0,4,1,0.6667,0
26,1,3,11,42,325,10,1,22,1.04,693,0,0,0,0.544871795,0,0,25.46153846,10,1.9615,1
5,3,0,4,6,0,3,1,5,2,35,0,0,0.777777778,0.466666667,0,0,6,1,0.8,1
6,1,49,51,56,15,51,46,6,1.2,923,1,0,0,0.666666667,0,0,152.5,1,0.8333,0
3,1,0,3,5,3,3,0,2,2,43,0,0,0,0.5,0,0,13.33333333,1,0.6667,1
3,1,0,7,10,0,5,2,3,0.25,83,1,0,0,0.666666667,0,0,26,1,0.6667,1
12,2,0,13,34,32,8,5,11,1.034090909,323,0.125,0,0.633333333,0.35,1,5,24.58333333,14,2,1
16,3,0,4,52,82,1,3,14,0.266666667,416,1,0,0.782608696,0.1875,2,7,24.8125,3,1.1875,0
11,2,0,6,20,35,2,4,9,0.8,112,0.5,0,0.55,0.257575758,1,4,9,2,1.0909,1
4,2,0,5,11,4,1,4,2,0.833333333,108,1,1,0.5,0.4,1,1,25.5,3,1.25,1
26,2,1,214,54,111,212,3,25,0.552,595,0.8,0,0.264705882,0.288461538,1,1,21.5,7,1.6923,1
6,3,0,5,9,15,2,3,5,1.2,31,0,0,0.875,0.333333333,1,1,4,1,0.6667,0
8,4,4,11,16,22,11,0,8,0.428571429,66,1,0,0.80952381,0.35,1,1,7.125,2,0.75,0
4,3,0,3,7,6,1,2,4,1.333333333,18,0,0,0.96,0.5,1,3,3.25,1,0.25,1
8,3,0,5,15,26,4,1,7,0.857142857,295,0.25,1,0.9,0.342857143,1,1,35.375,3,1.125,1
23,2,0,7,39,0,0,7,21,0.738636364,332,0.875,6,0.34375,0.253623188,1,4,13.08695652,2,0.9565,1
5,3,0,3,7,4,3,0,5,0.5,29,1,0,0.944444444,0.6,0,0,4.6,1,0.2,0
4,1,0,7,17,0,2,5,3,0,116,1,0,0,0.5,0,0,27.75,2,1.25,0
8,1,0,133,166,24,1,133,5,0.714285714,1000,0.5,0,0,0.234375,0,0,123.75,126,17.125,1
9,2,0,5,13,36,2,3,9,1.125,60,0.333333333,0,0.3,0.259259259,0,0,5.333333333,1,0.7778,0
19,2,0,8,35,77,1,7,17,0.759259259,304,0.833333333,1,0.392857143,0.254385965,1,4,14.68421053,2,0.9474,1
5,2,0,8,16,10,4,4,5,2,50,0,0,0.555555556,0.5,0,0,9,1,0.8,0
36,1,0,28,144,104,5,24,27,0.846428571,1294,0.4375,5,0,0.124074074,0,0,34.5,18,2.7778,1
5,1,0,8,24,2,0,8,4,0.666666667,117,0,1,0,0.36,0,0,21.8,7,2.2,1
8,1,0,7,17,0,2,5,7,0.571428571,134,1,2,0,0.458333333,0,0,15.375,3,1.375,1
30,1,0,3,53,331,3,0,24,0.873563218,773,0,0,0,0.391666667,0,0,24.56666667,6,2.6667,1
3,1,0,2,21,3,0,2,2,2,112,0,0,0,0.333333333,0,0,36.33333333,4,2.3333,0
14,1,0,12,42,91,12,0,12,1.076923077,458,1,0,0,0.255102041,0,0,31.64285714,10,2.5714,1
25,2,0,8,44,108,1,7,23,0.939393939,436,0.363636364,3,0.323529412,0.253333333,1,4,15.56,2,0.96,1
22,2,0,10,34,199,5,5,20,0.714285714,331,0.75,0,0.35483871,0.227272727,1,4,13.86363636,7,1.9091,1
4,3,0,3,6,6,1,2,3,1.333333333,16,0,0,0.923076923,0.625,1,2,2.75,1,0.5,0
13,2,0,8,29,34,3,5,13,0.854166667,179,0.5,0,0.612903226,0.323076923,1,5,12.46153846,1,0.9231,1
9,2,0,5,13,36,2,3,9,1.125,62,0,0,0.3,0.259259259,0,0,5.666666667,1,0.7778,1
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
12,2,0,6,22,44,2,4,10,0.757575758,123,0.666666667,0,0.523809524,0.316666667,1,4,9,2,0.9167,1
11,2,0,7,21,35,2,5,9,0.8,107,0.5,0,0.55,0.257575758,1,4,8.545454545,2,0.9091,1
10,2,0,4,13,3,2,3,9,0.851851852,83,0.333333333,0,0.5,0.228571429,1,2,7,2,0.9,0
6,1,5,23,30,15,6,22,3,2,207,0,0,0,0.333333333,0,0,33.5,7,2.5,0
10,2,0,6,19,39,2,4,8,0.833333333,91,0.5,0,0.578947368,0.32,1,4,7.9,2,0.9,1
16,2,0,9,39,62,4,5,14,0.853333333,285,0.4,0,0.44,0.223214286,1,4,16.5,3,1.3125,1
7,2,0,4,8,21,2,3,7,1.166666667,32,0.5,0,0.583333333,0.314285714,1,2,3.285714286,1,0.7143,0
3,1,0,37,9,1,36,1,2,0.5,37,1,0,0,0.5,0,0,11,2,0.6667,1
4,5,0,2,8,6,1,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,0
29,2,0,7,49,298,2,5,27,0.767857143,476,0.833333333,0,0.289473684,0.172413793,1,4,15.20689655,8,2.1379,1
17,2,0,8,33,32,1,7,15,0.8125,243,0.571428571,2,0.423076923,0.254901961,1,4,12.88235294,2,0.9412,1
7,1,0,17,51,3,0,17,6,0.083333333,282,1,1,0,0.303571429,0,0,39,6,1.8571,1
11,2,0,6,20,35,2,4,9,0.8,113,0,0,0.55,0.257575758,1,4,9.090909091,2,1.0909,1
0,1,0,2,0,0,2,0,0,2,10,0,0,0,0,0,0,0,0,0,1
7,3,0,5,17,0,2,3,6,0.888888889,116,0.333333333,0,0.772727273,0.357142857,1,5,15.14285714,1,0.7143,0
9,1,0,11,43,28,0,11,6,0.6875,416,1,0,0,0.333333333,0,0,45,13,3.2222,0
7,1,0,4,26,0,1,3,5,0.083333333,118,1,2,0,0.428571429,0,0,15.57142857,4,1.4286,1
6,1,0,7,16,1,1,6,4,0.833333333,145,0.333333333,2,0,0.5,0,0,22.16666667,6,1.6667,0
5,3,0,4,17,10,2,2,4,1.25,52,0,0,0.933333333,0.4,1,1,9.2,1,0.4,0
2,1,0,8,37,1,2,6,2,2,139,0,0,0,0.5,0,0,68.5,2,1,1
3,1,0,1,10,3,1,0,3,2,244,0,0,0,0.416666667,0,0,80.33333333,10,5.6667,0
5,2,0,16,41,6,1,16,2,0.75,181,1,2,0.555555556,0.55,1,1,34.8,3,1.2,1
18,2,0,7,40,103,2,5,16,0.848739496,301,0,1,0.407407407,0.311111111,1,4,15.33333333,2,1.2222,1
1,6,0,7,2,0,6,1,1,2,6,0,0,1,1,0,0,5,0,0,0
47,2,0,9,63,167,3,6,45,0.87173913,741,0.95,12,0.196428571,0.25177305,1,4,14.34042553,3,1.0213,1
7,1,0,12,29,1,7,6,1,0,257,1,1,0,0.514285714,0,0,35.57142857,2,0.7143,1
4,4,0,4,8,6,3,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,0
57,2,0,15,87,1362,14,7,17,0.927083333,1806,1,1,0.25,0.265306122,1,7,30.47368421,19,2.5263,1
6,1,0,4,22,0,1,3,0,0.333333333,163,1,0,0,0.5,0,0,25.66666667,5,2.3333,0
11,1,0,5,21,9,2,3,11,0.25,92,1,0,0,0.454545455,0,0,7.181818182,1,0.6364,0
19,2,0,6,30,95,1,5,17,0.777777778,318,0.833333333,0,0.392857143,0.305263158,1,4,15.42105263,2,0.9474,1
23,2,0,8,41,0,1,7,21,0.830578512,349,0.636363636,5,0.34375,0.217391304,1,4,13.69565217,2,0.9565,1
5,3,0,4,13,10,2,2,4,1.25,40,0,0,0.92,0.4,1,1,6.8,1,0.4,0
6,3,0,5,10,15,2,3,5,1.2,31,0,0,0.875,0.333333333,1,1,4,1,0.6667,0
5,1,0,2,6,0,1,1,5,0.583333333,43,1,2,0,0.4,0,0,7,1,0.8,0
6,3,0,5,9,15,2,3,5,1.2,31,0,0,0.851851852,0.333333333,0,0,4,1,0.6667,0
1,1,0,0,2,0,0,0,0,2,4,0,0,0,1,0,0,3,0,0,0
1,5,2,8,8,0,5,3,1,2,32,0,0,1,1,0,0,31,0,0,0
8,2,0,5,15,28,1,4,6,1.142857143,60,0,0,0.647058824,0.325,1,4,6.375,2,0.875,1
9,2,0,11,27,6,6,5,9,0.875,180,0.333333333,0,0.703703704,0.355555556,1,5,18.66666667,2,1.1111,1
22,2,0,6,36,197,2,4,20,0.843537415,310,0.857142857,0,0.35483871,0.25,1,3,12.77272727,6,1.6364,1
17,2,0,7,32,64,1,6,15,0.75,270,0.8,0,0.423076923,0.218487395,1,4,14.58823529,2,0.9412,1
10,3,0,6,13,3,2,4,10,0.722222222,69,0.5,0,0.466666667,0.3,1,2,5.7,1,0.8,1
31,2,6,16,55,133,9,8,30,0.740740741,573,0.888888889,3,0.205882353,0.193548387,1,2,17.19354839,5,1,1
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.4,0,0,0,1,1,1
0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0
8,2,0,10,61,22,4,7,6,0.642857143,725,1,0,0,0.196428571,0,0,89.375,54,7.75,1
9,1,0,10,9,36,7,4,9,2,9,0,0,0,0.314814815,0,0,0,1,1,0
43,1,0,7,90,0,5,2,41,1.001035197,397,0.043478261,1,0,0.302325581,0,0,7.162790698,5,1.2093,1
18,2,0,7,33,99,1,6,16,0.81512605,228,0.857142857,1,0.407407407,0.259259259,1,4,11.27777778,2,0.9444,1
9,2,0,9,17,30,3,7,6,0.75,55,1,1,0.529411765,0.407407407,1,1,5,1,0.8889,0
4,1,0,11,16,6,0,11,4,2,83,0,0,0,0.25,0,0,19.75,1,0.75,0
10,1,0,14,10,45,14,0,10,2,10,0,0,0,0.4,0,0,0,1,1,0
7,1,0,2,8,9,2,0,7,0.966666667,59,0.6,0,0,0.357142857,0,0,6,1,0.8571,0
2,3,0,3,4,1,1,2,2,2,12,0,0,1,0.625,0,0,4.5,0,0,0
9,2,0,5,13,36,2,3,9,1.125,58,0,0,0.3,0.259259259,0,0,5.333333333,1,0.7778,0
6,1,0,7,22,3,1,6,6,0.75,111,1,2,0,0.333333333,0,0,16.83333333,1,0.8333,1
25,2,0,8,40,106,2,6,25,0.753787879,452,0.909090909,7,0.115384615,0.155555556,0,0,16.64,8,1.32,1
8,1,0,2,12,8,0,2,7,0.821428571,129,0.083333333,0,0,0.642857143,0,0,13.625,1,0.625,1
5,2,0,17,48,6,1,17,2,0.916666667,439,0.666666667,2,0.555555556,0.55,1,1,86.2,4,1.4,1
11,2,0,6,21,43,2,4,9,0.9,102,0.333333333,0,0.55,0.257575758,1,4,8,2,0.9091,1
21,2,0,9,45,92,1,8,19,0.92,370,0.4,2,0.366666667,0.19047619,1,4,15.9047619,2,0.9524,1
4,4,0,3,8,6,2,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,0
11,1,0,5,21,9,2,3,11,0.25,92,1,0,0,0.454545455,0,0,7.181818182,1,0.6364,0
2,1,0,4,7,0,1,3,2,0,46,1,1,0,0.75,0,0,21.5,2,1,0
11,2,0,6,22,35,1,5,9,0.8,122,0.5,0,0.55,0.309090909,1,4,9.909090909,2,0.9091,1
2,1,0,3,15,1,0,3,2,2,56,0,0,0,0.5,0,0,27,1,0.5,0
9,2,0,5,13,36,2,3,9,1.125,64,0,0,0.3,0.259259259,0,0,5.888888889,1,0.7778,0
10,2,0,5,14,45,2,3,10,1.111111111,67,0.333333333,0,0.272727273,0.25,0,0,5.4,1,0.8,1
5,3,4,5,7,4,5,0,5,0.5,29,1,0,0.944444444,0.6,0,0,4.6,1,0.2,0
0,1,0,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,1,0,4,4,3,1,3,3,2,7,0,0,0,0.833333333,0,0,1.333333333,1,0.6667,1
14,2,0,5,23,73,2,3,12,0.788461538,122,0.75,0,0.47826087,0.314285714,1,4,7.428571429,1,0.8571,1
19,2,0,7,33,119,3,5,17,0.80952381,303,0.857142857,0,0.392857143,0.254385965,1,4,14.57894737,2,1,1
5,1,0,1,15,0,0,1,3,0,86,0,0,0,0.666666667,0,0,16,3,1.6,0
4,1,1,3,16,2,3,0,3,1.272727273,798,0.036363636,0,0,0.5,0,0,184.75,2,1,0
37,2,0,11,53,394,5,6,34,0.883333333,543,0.866666667,5,0.244444444,0.218253968,1,4,13.27027027,4,1.1351,1
11,2,0,6,20,43,2,4,9,0.8,102,0.5,0,0.55,0.309090909,1,4,8.090909091,2,0.9091,1
11,2,0,5,22,35,0,5,9,0.8,122,0.5,0,0.55,0.309090909,1,4,9.909090909,2,0.9091,1
17,2,0,6,28,90,2,4,15,0.78125,232,0.833333333,0,0.423076923,0.305882353,1,4,12.29411765,2,0.9412,1
11,2,1,15,51,25,2,13,11,0.6,305,1,0,0.64,0.227272727,1,5,26.63636364,2,0.9091,1
10,2,0,6,14,45,3,3,10,1.111111111,59,0.333333333,0,0.272727273,0.25,0,0,4.6,1,0.8,0
7,1,0,20,59,9,4,16,5,0.722222222,754,1,0,0,0.166666667,0,0,106.2857143,8,2,1
2,1,0,5,2,1,5,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
1,1,0,8,1,0,7,1,1,2,1,0,0,0,1,0,0,0,1,1,0
17,2,0,11,42,108,3,9,15,0.796875,514,0,1,0.407407407,0.243697479,1,3,29,14,3.3529,1
4,3,0,3,7,6,1,2,4,1.333333333,18,0,0,0.96,0.5,1,3,3.25,1,0.25,1
4,1,4,5,6,6,4,1,1,2,15,0,0,0,0.666666667,0,0,2.75,1,0.75,0
29,3,0,15,48,146,9,7,27,0.977891156,538,0.238095238,4,0.307692308,0.252873563,1,4,16.10344828,2,0.9655,1
1,1,0,9,1,0,9,0,1,2,1,0,0,0,1,0,0,0,1,1,0
9,2,0,7,16,36,3,4,7,1.125,67,0,0,0.611111111,0.311111111,1,4,6.333333333,2,0.8889,1
9,2,0,5,13,36,2,3,9,1.125,62,0,0,0.3,0.259259259,0,0,5.666666667,1,0.7778,0
11,1,0,7,17,9,4,3,11,0.25,85,1,0,0,0.522727273,0,0,6.545454545,1,0.6364,0
13,2,0,18,42,0,12,6,11,0.666666667,235,0.5,0,0.5,0.269230769,1,4,16.92307692,3,1.3846,1
3,1,0,1,9,0,1,0,3,0,86,0,0,0,0.5,0,0,26.66666667,1,0.6667,0
12,2,0,6,21,54,2,4,10,0.787878788,122,0.666666667,0,0.523809524,0.316666667,1,4,8.916666667,2,0.9167,1
14,1,19,70,91,85,29,58,14,1,579,0.25,0,0,0.1875,0,0,40.07142857,7,1.9286,1
10,2,0,5,14,45,2,3,10,1.111111111,63,0.333333333,0,0.272727273,0.25,0,0,5,1,0.8,0
60,2,0,15,98,1374,5,11,55,0.957181088,1116,0.473684211,0,0.161764706,0.162962963,1,4,16.96666667,7,1.4833,1
4,1,0,6,4,6,6,0,4,2,4,0,0,0,1,0,0,0,1,1,0
12,1,1,17,49,18,10,7,8,0.484848485,595,1,0,0,0.366666667,1,1,48.33333333,12,2.3333,1
1,3,0,4,2,0,3,1,1,2,13,0,0,1,1,0,0,7,0,0,1
3,1,0,0,15,1,0,0,2,0.75,53,0,0,0,0.5,0,0,16,1,0.3333,1
4,1,0,6,16,4,1,6,4,0.333333333,82,0,0,0,0.416666667,0,0,19.25,3,1.25,0
10,2,0,9,26,33,2,7,8,0.833333333,148,0.5,0,0.578947368,0.266666667,1,4,13.6,2,1,1
10,2,0,6,19,33,2,4,8,0.833333333,102,0,0,0.578947368,0.266666667,1,4,9,2,1.1,1
13,2,0,11,26,4,3,8,13,0.683333333,174,0,0,0.571428571,0.338461538,1,1,12,2,1,0
10,2,0,6,19,39,2,4,8,0.925925926,92,0.333333333,0,0.578947368,0.32,1,4,7.9,2,0.9,1
11,2,1,5,16,21,2,4,11,0.85,86,0.75,0,0.4375,0.257575758,1,2,6.454545455,1,0.8182,1
15,2,0,7,33,43,1,6,15,0.833333333,258,0.666666667,0,0.575757576,0.333333333,1,5,15.8,2,1,1
6,1,0,1,27,15,1,0,5,2,264,0,0,0,0.291666667,0,0,43,1,0.8333,0
39,2,0,8,58,91,1,7,37,0.848684211,652,0.9375,9,0.229166667,0.216117216,1,4,15.30769231,2,0.9744,1
20,1,14,37,36,164,36,4,18,0.842105263,141,1,0,0,0.2375,0,0,5.95,2,1.05,1
27,1,0,9,54,107,4,6,18,0.711538462,515,0.833333333,4,0,0.148148148,0,0,17.85185185,7,1.963,1
15,2,0,6,26,57,1,5,13,0.928571429,225,0.333333333,0,0.458333333,0.306666667,1,4,13.4,2,0.9333,1
8,2,0,6,20,4,2,5,7,0.8,143,0.6,0,0.583333333,0.291666667,1,2,16.25,1,0.625,0
2,5,0,3,9,1,0,3,2,2,33,0,0,1,0.875,0,0,15.5,0,0,0
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
17,2,0,6,29,74,1,5,15,0.7625,269,0.8,0,0.423076923,0.305882353,1,4,14.52941176,2,0.9412,1
8,2,1,21,59,20,3,19,4,0.821428571,267,1,4,0.416666667,0.666666667,1,1,31.875,1,0.875,1
14,1,0,12,29,1,2,11,13,0.794871795,193,0,1,0,0.328571429,0,0,12.35714286,2,1,1
8,2,1,10,37,0,6,4,6,0.357142857,276,1,0,0.823529412,0.375,1,1,33.25,6,1.625,1
8,3,0,6,23,8,2,5,6,0.785714286,125,0.5,0,0.666666667,0.325,1,4,14.375,2,0.875,1
37,2,0,11,55,474,4,7,34,0.936342593,549,0.625,4,0.244444444,0.190972222,1,4,13.18918919,3,1.027,1
24,2,0,10,38,234,5,5,22,0.747826087,366,0.8,0,0.333333333,0.226190476,1,4,14.04166667,7,1.8333,1
18,1,0,37,19,107,37,0,18,0.382352941,170,1,0,0,0.433333333,0,0,8.333333333,2,1.2222,0
10,2,0,0,19,0,0,0,10,0,86,1,0,0.5,0.32,1,2,7.5,1,0.9,0
15,2,0,8,32,79,4,4,13,0.857142857,242,0.5,0,0.458333333,0.306666667,1,4,14.86666667,3,1.2667,1
19,2,0,8,35,0,1,7,17,0.703703704,262,0.833333333,4,0.392857143,0.254385965,1,4,12.47368421,2,0.9474,1
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
4,5,0,2,8,6,1,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,0
15,1,0,7,34,105,6,1,14,1.071428571,338,0,0,0,0.103030303,0,0,21.46666667,6,1.8667,1
10,2,0,5,14,45,2,3,10,1.111111111,67,0.333333333,0,0.272727273,0.25,0,0,5.4,1,0.8,1
23,2,0,2,24,253,1,1,23,2,49,0,0,0.52173913,0.669565217,1,2,1.130434783,1,0.9565,1
4,4,0,3,8,6,2,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,0
9,2,0,4,13,36,1,3,9,1.125,58,0,0,0.3,0.259259259,0,0,5.333333333,1,0.7778,0
18,2,0,7,32,85,4,3,16,0.776470588,398,0,0,0.384615385,0.355555556,1,1,20.83333333,4,1.5,1
1,2,1,2,2,0,1,1,1,2,4,0,0,1,1,0,0,3,0,0,0
13,2,0,6,25,44,1,5,11,0.75,171,0.666666667,0,0.5,0.307692308,1,4,11.92307692,2,0.9231,1
4,5,0,4,8,6,3,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,0
3,3,0,8,10,3,6,2,1,2,27,0,0,0.971428571,0.666666667,1,1,8,1,0.3333,1
25,2,0,4,67,0,1,3,22,0.208333333,991,0,0,0.314285714,0.212,1,3,38.6,26,3.8,0
5,2,0,5,12,10,1,4,5,2,32,0,0,0.555555556,0.5,0,0,5.4,1,0.8,0
11,3,0,11,25,55,4,7,6,1.1,207,0.333333333,0,0.727272727,0.454545455,2,5,17.54545455,4,1.5455,1
25,2,0,8,45,0,3,5,23,0.694444444,181,0.666666667,2,0.314285714,0.182222222,1,4,6.12,2,1.12,1
13,2,0,12,23,0,9,3,11,0.642857143,271,1,1,0.45,0.256410256,1,2,19.30769231,2,0.9231,0
5,3,0,4,12,10,1,3,5,1.25,42,0,0,0.842105263,0.36,2,2,7.2,1,0.6,0
10,1,0,14,59,15,2,12,6,0.644444444,732,1,0,0,0.180555556,0,0,71.7,8,2,1
23,1,0,7,48,0,6,1,22,0.984848485,167,0.111111111,1,0,0.253623188,0,0,5.47826087,1,0.9565,1
12,2,0,5,26,42,1,4,10,0.787878788,182,0.333333333,0,0.523809524,0.226190476,1,4,13.91666667,2,1.1667,1
2,3,0,3,4,1,1,2,2,2,12,0,0,1,0.625,0,0,4.5,0,0,0
11,1,0,2,24,53,1,2,6,1.033333333,241,1,0,0,0.157142857,0,0,20.63636364,4,1.6364,1
11,2,0,6,20,35,2,4,9,0.8,113,0.5,0,0.55,0.257575758,1,4,9.090909091,2,1.0909,1
8,2,0,7,9,14,5,2,6,0.785714286,73,0,0,0.695652174,0.325,0,0,7.625,2,1,0
8,3,0,5,20,0,2,3,7,1.142857143,154,0.5,0,0.772727273,0.270833333,1,5,18,1,0.625,0
6,3,0,4,34,13,1,3,5,1.2,194,0,0,0.875,0.333333333,2,3,31.16666667,1,0.6667,0
4,3,0,3,6,6,1,2,3,1.333333333,16,0,0,0.923076923,0.625,1,2,2.75,1,0.5,0
20,1,0,2,34,158,1,1,18,0.75,262,0,1,0,0.175,0,0,11.9,4,1.1,1
85,3,0,0,182,0,0,0,85,0.5,2891,0.5,0,0.514450867,0.075456389,2,20,32.98823529,1,0.9882,0
10,1,2,14,12,3,13,1,10,0.333333333,69,1,0,0,0.34,0,0,5.8,2,1,1
17,2,0,6,26,94,2,4,15,0.7625,207,0.8,0,0.423076923,0.305882353,1,4,10.88235294,2,0.9412,1
16,1,0,3,17,78,2,1,16,0.533333333,172,1,0,0,0.291666667,0,0,9.5,9,1.625,0
6,3,0,5,9,15,2,3,5,1.2,31,0,0,0.875,0.333333333,1,1,4,1,0.6667,0
65,1,0,44,248,100,4,41,52,0.926470588,2273,0.470588235,4,0,0.129166667,0,0,33.70769231,32,2.3077,1
37,2,0,9,50,442,3,6,34,0.895833333,485,0.9375,6,0.244444444,0.25462963,1,4,11.67567568,2,0.9459,1
26,2,0,9,41,179,3,6,23,0.836,339,0.9,3,0.323529412,0.253333333,1,4,11.65384615,2,0.9231,1
8,2,0,8,19,0,2,6,6,0.821428571,324,1,6,0.3,0.583333333,1,2,38.5,4,1.375,0
10,2,0,5,18,39,2,4,9,0.851851852,75,0.333333333,0,0.5,0.228571429,1,2,6.2,1,0.7,1
